,age,job,marital,education,default,balance,housing,loan,contact,day,duration,campaign,pdays,previous,poutcome,y
19376,46,2,1,2,0,4023,1,0,1,7,131,2,-1,0,9,0
19377,55,3,1,3,0,1086,1,0,1,7,148,2,-1,0,9,0
19378,40,2,2,2,0,0,0,0,1,7,674,2,-1,0,9,1
19379,52,1,1,1,0,0,0,0,1,7,306,4,-1,0,9,0
19380,55,9,1,3,0,17,0,0,1,7,196,2,-1,0,9,0
19381,45,2,2,2,0,1738,0,0,1,7,114,2,-1,0,9,0
19382,50,3,1,2,0,-54,1,0,1,7,46,2,-1,0,9,0
19383,34,2,1,1,0,4953,0,0,1,7,235,2,-1,0,9,0
19384,53,6,1,2,0,-363,1,0,1,7,201,2,-1,0,9,0
19385,47,3,1,3,0,124,0,0,1,7,76,2,-1,0,9,0
19386,43,1,1,2,0,10273,0,0,1,7,359,2,-1,0,9,0
19387,36,1,1,1,0,1477,0,0,1,7,71,2,-1,0,9,0
19388,59,5,1,2,0,1675,0,1,1,7,113,2,-1,0,9,0
19389,32,2,1,2,0,12,0,0,1,7,173,2,-1,0,9,0
19390,50,3,1,3,0,4108,1,0,1,7,526,2,-1,0,9,1
19391,60,1,1,1,0,0,0,0,1,7,401,3,-1,0,9,1
19392,45,3,1,3,0,-485,1,0,1,7,122,2,-1,0,9,0
19393,32,2,1,1,0,0,0,0,1,7,268,2,-1,0,9,0
19394,36,5,1,2,0,540,0,1,1,7,95,2,-1,0,9,0
19395,36,1,1,1,0,613,0,0,1,7,86,2,-1,0,9,0
19396,59,5,1,2,1,-131,0,0,1,7,144,2,-1,0,9,0
19397,32,1,1,1,0,1390,0,0,1,7,116,2,-1,0,9,0
19398,32,1,1,1,0,1010,0,0,1,7,67,2,-1,0,9,0
19399,58,4,1,2,0,13,0,0,1,7,92,4,-1,0,9,0
19400,30,2,1,2,0,-232,0,1,1,7,118,2,-1,0,9,0
19401,33,2,1,2,0,277,0,0,1,7,155,2,-1,0,9,0
19402,44,1,1,2,0,597,1,0,1,7,137,2,-1,0,9,0
19403,47,5,1,2,0,1265,0,0,1,7,137,2,-1,0,9,0
19404,33,2,1,2,0,83,0,0,1,7,165,2,-1,0,9,0
19405,34,1,1,1,0,1048,0,0,1,7,73,2,-1,0,9,0
19406,35,1,1,2,0,616,0,1,1,7,92,2,-1,0,9,0
19407,40,2,1,2,0,153,0,0,1,7,125,2,-1,0,9,0
19408,35,1,1,1,0,175,1,0,1,7,257,2,-1,0,9,0
19409,36,1,1,1,0,1318,1,0,1,7,100,2,-1,0,9,0
19410,59,4,1,2,0,-471,0,0,1,7,86,6,-1,0,9,0
19411,38,1,1,1,0,470,0,0,1,7,87,2,-1,0,9,0
19412,36,1,1,1,0,170,0,0,1,7,493,2,-1,0,9,0
19413,57,7,1,2,0,7747,0,0,1,7,102,2,-1,0,9,0
19414,30,2,1,2,0,-127,0,0,1,7,76,3,-1,0,9,0
19415,56,1,1,1,0,79,0,0,1,7,82,2,-1,0,9,0
19416,35,2,1,1,0,1654,0,0,1,7,169,2,-1,0,9,0
19417,33,2,1,2,0,3107,0,1,1,7,181,2,-1,0,9,0
19418,42,1,1,1,0,100,0,0,1,7,64,2,-1,0,9,0
19419,47,1,1,1,0,4495,0,0,1,7,156,8,-1,0,9,0
19420,42,1,1,1,0,441,0,0,1,7,296,9,-1,0,9,0
19421,30,7,1,1,0,694,0,0,1,7,185,4,-1,0,9,0
19422,32,9,1,2,0,3469,0,0,1,7,306,2,-1,0,9,0
19423,55,1,1,1,0,543,0,0,1,7,61,2,-1,0,9,0
19424,46,4,1,2,0,23,1,1,1,7,122,2,-1,0,9,0
19425,38,2,1,1,0,369,0,0,1,7,365,8,-1,0,9,0
19426,58,2,1,2,0,641,0,0,1,7,229,2,-1,0,9,0
19427,50,6,1,2,0,5569,0,0,1,7,103,4,-1,0,9,0
19428,35,2,1,2,0,5059,0,1,1,7,115,2,-1,0,9,0
19429,46,1,1,1,0,1514,0,0,1,7,94,2,-1,0,9,0
19430,47,1,1,1,0,5999,1,0,1,7,90,2,-1,0,9,0
19431,51,3,1,3,0,2315,0,0,1,7,111,2,-1,0,9,0
19432,32,1,1,1,0,663,1,0,1,7,106,4,-1,0,9,0
19433,60,9,1,3,0,2008,0,0,1,7,105,2,-1,0,9,0
19434,30,2,1,1,0,14355,0,0,1,7,244,2,-1,0,9,0
19435,50,2,1,2,0,423,0,0,2,7,204,4,-1,0,9,0
19436,42,7,1,1,0,-1781,1,1,1,7,197,2,-1,0,9,0
19437,31,2,1,2,0,-556,1,0,1,7,115,2,-1,0,9,0
19438,45,2,1,2,0,983,1,0,1,7,155,2,-1,0,9,0
19439,55,9,1,1,0,4235,0,0,1,7,973,4,-1,0,9,0
19440,46,9,1,3,0,1175,0,0,1,7,181,2,-1,0,9,0
19441,35,2,1,2,0,176,0,0,1,7,77,2,-1,0,9,0
19442,53,3,1,3,0,787,1,1,1,7,119,2,-1,0,9,0
19443,32,2,1,2,0,150,0,1,1,7,231,2,-1,0,9,0
19444,33,2,1,1,0,35,0,0,1,7,346,4,-1,0,9,0
19445,45,7,1,3,0,1288,0,0,1,7,399,6,-1,0,9,0
19446,56,3,1,2,0,317,0,0,1,7,112,7,-1,0,9,0
19447,45,2,1,1,0,970,0,0,1,7,216,4,-1,0,9,0
19448,32,2,1,2,0,-23,0,1,1,7,152,5,-1,0,9,0
19449,34,9,1,2,0,1969,0,0,1,7,252,4,-1,0,9,0
19450,37,1,1,1,0,200,0,0,1,7,259,4,-1,0,9,0
19451,40,2,1,2,0,998,0,0,1,7,133,7,-1,0,9,0
19452,56,2,1,2,0,1093,0,0,1,7,89,4,-1,0,9,0
19453,51,1,1,1,0,15904,0,0,1,7,504,4,-1,0,9,0
19454,45,3,1,2,0,1583,1,0,1,7,84,7,-1,0,9,0
19455,35,3,1,1,0,753,0,0,1,7,187,4,-1,0,9,0
19456,38,1,2,1,0,112,1,0,1,7,266,4,-1,0,9,0
19457,36,1,1,1,0,812,0,0,1,7,99,4,-1,0,9,0
19458,50,9,1,3,0,152,0,0,1,7,107,4,-1,0,9,0
19459,52,3,1,3,0,1515,0,0,1,7,20,4,-1,0,9,0
19460,45,3,1,2,0,9680,0,0,1,7,89,4,-1,0,9,0
19461,30,1,1,1,0,3330,0,0,1,7,109,6,-1,0,9,0
19462,51,3,1,3,0,0,0,0,1,7,228,6,-1,0,9,0
19463,48,5,1,2,0,1403,0,0,1,7,76,2,-1,0,9,0
19464,39,1,1,1,0,2666,0,0,1,7,96,2,-1,0,9,0
19465,45,3,1,1,0,169,0,0,1,7,391,4,-1,0,9,0
19466,32,1,1,1,0,4291,0,0,1,7,1321,9,-1,0,9,1
19467,57,2,1,1,0,6822,0,0,1,7,797,2,-1,0,9,1
19468,50,3,1,2,0,1176,0,0,1,7,281,2,-1,0,9,0
19469,30,2,1,2,1,1,0,0,1,7,407,4,-1,0,9,0
19470,36,2,1,2,0,0,0,0,1,7,171,2,-1,0,9,0
19471,49,3,1,3,0,0,1,0,1,7,76,3,-1,0,9,0
19472,50,3,1,9,0,123,1,0,1,7,276,2,-1,0,9,0
19473,56,7,1,2,0,445,0,0,1,7,59,2,-1,0,9,0
19474,55,4,1,3,0,173,0,0,1,7,168,2,-1,0,9,0
19475,37,1,1,1,0,489,1,0,1,7,205,5,-1,0,9,0
19476,32,1,1,1,0,577,0,0,1,7,101,2,-1,0,9,0
19477,60,3,1,3,0,3462,0,0,1,7,125,2,-1,0,9,0
19478,32,1,1,1,0,1966,0,0,1,7,436,4,-1,0,9,0
19479,48,2,1,2,0,309,0,0,1,7,190,2,-1,0,9,0
19480,48,3,1,2,0,1791,0,0,1,7,63,2,-1,0,9,0
19481,53,7,1,1,0,20,1,0,1,7,218,2,-1,0,9,0
19482,45,3,1,1,0,770,0,0,1,7,65,2,-1,0,9,0
19483,53,1,1,1,0,349,0,0,1,7,146,2,-1,0,9,0
19484,60,6,1,1,0,6557,0,0,1,7,214,2,-1,0,9,0
19485,56,6,1,2,0,4719,1,1,1,7,82,4,-1,0,9,0
19486,33,1,1,1,0,3915,0,0,1,7,65,4,-1,0,9,0
19487,33,1,1,1,0,1308,0,0,1,7,194,6,-1,0,9,0
19488,37,2,1,1,0,5239,0,0,1,7,67,2,-1,0,9,0
19489,37,2,2,2,0,5733,1,0,1,7,105,4,-1,0,9,0
19490,53,3,1,3,0,1388,0,0,1,7,139,4,-1,0,9,0
19491,40,2,1,2,0,192,0,0,1,7,266,2,-1,0,9,0
19492,37,3,1,1,0,359,0,1,1,7,3422,2,-1,0,9,0
19493,36,2,1,2,0,333,0,0,1,7,44,2,-1,0,9,0
19494,57,5,1,1,0,46,0,0,1,7,238,2,-1,0,9,0
19495,44,1,2,1,0,71,1,0,1,7,142,2,-1,0,9,0
19496,44,2,1,2,0,1371,0,0,1,7,159,3,-1,0,9,0
19497,34,1,1,1,0,834,0,0,1,7,182,2,-1,0,9,0
19498,55,5,1,2,0,2430,1,0,1,7,231,2,-1,0,9,0
19499,51,1,1,1,0,2125,0,1,1,7,20,2,-1,0,9,0
19500,47,6,1,3,0,675,0,0,1,7,152,2,-1,0,9,0
19501,57,1,1,1,0,320,0,0,1,7,76,2,-1,0,9,0
19502,31,2,1,2,0,754,0,0,1,7,145,2,-1,0,9,0
19503,57,1,1,1,0,4547,0,0,1,7,314,4,-1,0,9,0
19504,41,7,1,1,0,231,0,0,1,7,352,2,-1,0,9,1
19505,46,5,1,2,0,22,1,0,1,7,414,4,-1,0,9,0
19506,58,4,1,2,0,225,0,0,1,7,122,6,-1,0,9,0
19507,35,1,1,1,0,416,0,0,1,7,163,4,-1,0,9,0
19508,61,9,1,1,0,746,0,0,1,7,108,4,-1,0,9,0
19509,33,2,1,2,0,1500,0,0,1,7,133,4,-1,0,9,0
19510,57,4,1,2,0,4490,0,0,1,7,101,2,-1,0,9,0
19511,51,4,1,2,0,0,0,0,1,7,131,4,-1,0,9,0
19512,46,2,1,2,0,2098,0,0,1,7,110,2,-1,0,9,0
19513,35,2,1,1,0,632,0,0,1,7,141,1,-1,0,9,0
19514,30,1,1,1,0,0,0,0,1,7,74,1,-1,0,9,0
19515,31,1,1,1,0,53,1,0,1,7,165,3,-1,0,9,0
19516,31,2,1,1,0,319,0,1,1,7,446,1,-1,0,9,0
19517,59,1,2,1,0,1002,0,0,1,7,201,2,-1,0,9,0
19518,48,1,1,1,0,399,0,1,1,7,126,1,-1,0,9,0
19519,50,2,1,2,0,3176,0,0,1,7,670,1,-1,0,9,1
19520,56,4,1,2,0,255,0,0,1,7,481,1,-1,0,9,0
19521,55,3,1,3,0,7303,1,0,1,7,166,3,-1,0,9,0
19522,46,2,2,2,0,-824,1,0,1,7,429,3,-1,0,9,1
19523,33,1,1,1,0,584,1,0,1,7,269,3,-1,0,9,0
19524,56,3,1,3,0,1214,0,1,1,7,105,1,-1,0,9,0
19525,31,1,1,1,0,676,0,0,1,7,1182,1,-1,0,9,1
19526,41,7,1,1,0,0,0,0,1,7,408,1,-1,0,9,0
19527,57,4,1,2,0,256,0,0,1,7,198,4,-1,0,9,0
19528,55,6,1,2,0,224,0,0,1,7,180,3,-1,0,9,0
19529,42,9,1,3,0,83,0,1,1,7,184,1,-1,0,9,0
19530,43,1,1,1,0,-334,1,0,1,7,291,1,-1,0,9,0
19531,52,1,2,1,0,-803,1,0,1,7,131,3,-1,0,9,0
19532,45,1,1,2,0,724,1,1,1,7,117,1,-1,0,9,0
19533,40,1,2,1,0,1038,0,0,1,7,162,5,-1,0,9,0
19534,34,1,1,1,0,2611,0,0,1,7,235,8,-1,0,9,0
19535,49,2,2,2,0,790,1,0,1,7,324,3,-1,0,9,0
19536,36,2,1,2,0,651,0,0,1,7,876,1,-1,0,9,1
19537,36,1,1,1,0,0,1,1,1,7,122,5,-1,0,9,0
19538,33,2,1,2,0,-479,0,0,1,7,235,1,-1,0,9,0
19539,31,3,1,3,0,196,0,0,1,7,248,1,-1,0,9,0
19540,33,1,1,1,0,5,1,0,9,7,12,1,-1,0,9,0
19541,35,1,1,1,0,15298,0,0,1,7,642,3,-1,0,9,0
19542,44,1,1,1,0,10950,1,0,1,7,84,1,-1,0,9,0
19543,45,2,2,2,0,2657,0,0,1,7,895,3,-1,0,9,1
19544,56,4,1,2,0,1956,0,0,1,7,126,2,-1,0,9,0
19545,32,2,1,2,0,554,0,0,1,7,520,3,-1,0,9,0
19546,34,2,1,2,0,0,0,0,1,7,181,3,-1,0,9,0
19547,59,6,1,3,0,927,0,0,1,7,1934,2,-1,0,9,0
19548,36,1,1,1,0,2813,1,0,1,7,88,3,-1,0,9,0
19549,50,3,1,2,0,283,1,0,1,7,226,3,-1,0,9,0
19550,33,1,1,1,0,605,0,0,1,7,452,3,-1,0,9,0
19551,48,2,1,2,0,127,0,1,1,7,524,5,-1,0,9,0
19552,45,2,1,2,0,760,0,0,1,7,95,2,-1,0,9,0
19553,31,1,1,2,0,55,0,0,1,7,124,3,-1,0,9,0
19554,45,6,1,2,0,1181,1,0,1,7,141,3,-1,0,9,0
19555,43,2,1,1,0,5145,0,0,1,7,51,7,-1,0,9,0
19556,32,6,1,2,0,3360,1,1,1,7,365,5,-1,0,9,0
19557,41,1,1,1,0,3831,1,0,1,7,243,7,-1,0,9,0
19558,32,1,1,1,0,474,1,0,1,7,90,3,-1,0,9,0
19559,35,2,1,2,0,374,1,1,2,7,72,5,-1,0,9,0
19560,59,4,1,3,0,6,0,0,1,7,448,3,-1,0,9,0
19561,53,1,1,1,0,1945,0,0,2,7,262,7,-1,0,9,0
19562,32,1,1,1,0,312,0,0,1,7,37,3,-1,0,9,0
19563,51,5,1,2,0,101,0,0,1,7,217,3,-1,0,9,0
19564,36,1,1,1,0,227,0,1,1,7,336,4,-1,0,9,0
19565,56,4,1,3,0,3149,0,0,1,7,142,3,-1,0,9,0
19566,54,6,1,3,0,1059,0,0,1,7,147,3,-1,0,9,0
19567,42,2,1,2,0,219,1,1,1,7,186,3,-1,0,9,0
19568,34,2,1,2,0,649,0,0,1,7,124,3,-1,0,9,0
19569,45,3,1,3,0,1192,0,0,1,7,260,3,-1,0,9,0
19570,30,2,1,1,0,0,0,0,1,7,111,5,-1,0,9,0
19571,46,6,1,2,0,678,0,0,1,7,96,3,-1,0,9,0
19572,47,3,1,3,0,0,0,0,1,7,293,4,-1,0,9,0
19573,33,2,1,2,0,5235,0,0,1,7,67,3,-1,0,9,0
19574,34,2,1,2,0,7487,0,0,1,7,534,2,-1,0,9,0
19575,40,2,1,1,0,162,0,0,1,7,256,3,-1,0,9,0
19576,41,1,1,1,0,768,0,0,1,7,229,3,-1,0,9,0
19577,54,1,1,1,0,2819,0,0,1,7,123,3,-1,0,9,0
19578,38,2,1,2,0,740,0,0,1,7,259,3,-1,0,9,0
19579,33,2,1,2,0,2376,0,0,1,7,278,3,-1,0,9,0
19580,48,6,1,2,0,0,0,0,1,7,163,5,-1,0,9,0
19581,37,1,1,1,0,171,1,1,1,7,250,3,-1,0,9,0
19582,50,3,1,3,0,506,1,0,2,7,430,4,-1,0,9,0
19583,33,2,2,2,0,801,0,0,1,7,341,5,-1,0,9,1
19584,51,9,1,3,0,1138,0,0,1,7,265,3,-1,0,9,0
19585,49,3,1,3,0,2316,0,0,2,7,35,4,-1,0,9,0
19586,55,2,1,1,0,1097,1,0,1,7,191,4,-1,0,9,0
19587,56,3,1,3,0,0,0,0,1,7,152,6,-1,0,9,0
19588,56,4,1,2,0,654,0,1,1,7,93,4,-1,0,9,0
19589,34,1,1,1,0,5334,0,0,1,7,385,4,-1,0,9,0
19590,37,1,1,1,0,410,0,0,1,7,542,3,-1,0,9,0
19591,32,1,1,1,0,183,1,0,1,7,112,3,-1,0,9,0
19592,33,2,1,2,0,6419,0,0,1,7,419,3,-1,0,9,0
19593,30,2,1,2,0,0,0,0,1,7,82,3,-1,0,9,0
19594,34,2,1,1,0,555,1,0,1,7,144,18,-1,0,9,0
19595,43,1,1,1,0,248,0,0,1,7,229,4,-1,0,9,0
19596,53,6,1,2,0,1713,1,0,1,7,160,3,-1,0,9,0
19597,52,5,1,2,0,5122,0,1,1,7,218,7,-1,0,9,0
19598,34,8,1,1,0,0,0,0,1,8,201,6,-1,0,9,0
19599,48,5,1,2,0,2,0,0,1,8,152,6,-1,0,9,0
19600,48,3,1,3,0,174,1,1,1,8,36,8,-1,0,9,0
19601,52,2,2,2,0,5102,0,0,1,8,117,2,-1,0,9,0
19602,37,2,1,2,0,3,1,0,1,8,90,5,-1,0,9,0
19603,47,7,1,2,0,231,0,0,1,8,88,2,-1,0,9,0
19604,53,1,1,1,0,2327,0,0,1,8,94,2,-1,0,9,0
19605,33,1,1,1,0,2126,0,0,1,8,174,2,-1,0,9,0
19606,32,2,1,1,0,449,0,0,1,8,231,2,-1,0,9,0
19607,31,3,1,2,0,37,0,0,1,8,73,2,-1,0,9,0
19608,35,1,1,1,0,-4,0,0,1,8,129,2,-1,0,9,0
19609,30,6,1,1,0,1785,0,0,1,8,108,2,-1,0,9,0
19610,41,2,1,1,0,1517,0,0,1,8,193,3,-1,0,9,1
19611,47,1,1,2,0,7,0,0,1,8,175,2,-1,0,9,0
19612,44,2,1,2,0,326,1,0,1,8,108,2,-1,0,9,0
19613,51,3,1,3,0,507,1,0,1,8,85,2,-1,0,9,0
19614,31,1,1,1,0,18,0,0,1,8,82,2,-1,0,9,0
19615,33,9,1,3,0,0,0,0,1,8,138,2,-1,0,9,0
19616,37,2,1,2,0,980,0,0,1,8,1306,5,-1,0,9,1
19617,58,1,1,1,0,648,0,0,1,8,110,2,-1,0,9,0
19618,60,1,1,1,0,73,0,0,2,8,243,2,-1,0,9,1
19619,45,1,1,1,0,5450,0,0,1,8,188,2,-1,0,9,0
19620,44,8,1,1,0,178,0,0,1,8,126,2,-1,0,9,0
19621,36,1,1,1,0,162,1,0,1,8,75,2,-1,0,9,0
19622,52,3,1,2,0,409,0,0,1,8,137,2,-1,0,9,0
19623,41,2,1,2,0,2123,0,0,1,8,130,2,-1,0,9,0
19624,52,3,1,2,0,900,0,0,1,8,117,2,-1,0,9,0
19625,34,2,1,2,0,161,0,1,1,8,61,2,-1,0,9,0
19626,55,4,1,3,0,2325,1,1,2,8,87,7,-1,0,9,0
19627,32,2,1,2,0,9608,0,0,1,8,114,4,-1,0,9,0
19628,34,1,1,1,1,38,0,0,1,8,52,11,-1,0,9,0
19629,50,3,1,3,0,-98,0,1,1,8,550,2,-1,0,9,0
19630,45,3,1,2,0,162,0,0,1,8,130,2,-1,0,9,0
19631,31,1,1,1,0,30,0,0,1,8,161,2,-1,0,9,0
19632,32,2,1,2,0,3333,0,0,1,8,50,4,-1,0,9,0
19633,31,2,1,2,0,659,1,0,1,8,135,2,-1,0,9,0
19634,57,6,1,3,0,2893,0,0,1,8,207,2,-1,0,9,0
19635,53,6,1,1,0,-3,0,0,1,8,133,2,-1,0,9,0
19636,32,1,1,1,0,0,0,0,1,8,282,4,-1,0,9,0
19637,56,1,2,1,0,66721,0,0,1,8,442,2,-1,0,9,0
19638,31,3,1,2,0,379,0,0,1,8,299,5,-1,0,9,0
19639,31,1,1,1,0,2978,1,0,1,8,146,2,-1,0,9,0
19640,51,3,1,3,0,872,0,0,1,8,82,2,-1,0,9,0
19641,32,2,1,1,0,5204,0,0,1,8,31,2,-1,0,9,0
19642,41,2,1,2,0,413,1,1,1,8,292,2,-1,0,9,0
19643,60,9,1,2,0,1361,0,0,1,8,161,2,-1,0,9,0
19644,32,1,1,1,0,1388,0,0,1,8,161,6,-1,0,9,0
19645,47,8,1,2,0,1108,0,0,1,8,169,2,-1,0,9,0
19646,52,3,1,2,0,1493,0,0,1,8,94,2,-1,0,9,0
19647,42,3,1,1,0,42045,0,0,1,8,205,2,-1,0,9,0
19648,38,8,1,2,0,5177,0,0,1,8,102,2,-1,0,9,0
19649,33,1,1,1,0,2071,0,0,1,8,106,2,-1,0,9,0
19650,53,2,1,1,0,3177,0,0,1,8,92,2,-1,0,9,0
19651,31,2,1,1,0,6,0,0,1,8,243,2,-1,0,9,0
19652,57,3,1,9,0,1463,0,0,1,8,163,2,-1,0,9,0
19653,60,4,1,2,0,345,1,1,1,8,129,6,-1,0,9,0
19654,33,2,1,2,0,-163,1,1,1,8,502,2,-1,0,9,0
19655,47,2,2,2,0,84,0,0,1,8,49,2,-1,0,9,0
19656,34,1,1,1,0,-218,1,0,1,8,126,2,-1,0,9,0
19657,50,3,1,3,0,1064,1,0,1,8,31,2,-1,0,9,0
19658,34,2,1,1,0,370,1,0,1,8,155,2,-1,0,9,0
19659,33,2,1,2,0,5833,1,0,1,8,93,2,-1,0,9,0
19660,48,3,1,1,0,0,0,1,1,8,85,9,-1,0,9,0
19661,47,1,1,1,0,902,0,0,1,8,75,3,-1,0,9,0
19662,37,2,1,2,0,180,0,0,1,8,215,2,-1,0,9,0
19663,41,1,1,1,0,881,0,0,1,8,75,2,-1,0,9,0
19664,36,1,2,1,0,8119,0,1,1,8,118,2,-1,0,9,0
19665,33,1,1,1,0,1909,0,0,1,8,191,2,-1,0,9,0
19666,35,1,1,2,0,674,0,0,1,8,87,2,-1,0,9,0
19667,30,2,1,1,0,2427,0,0,1,8,261,2,-1,0,9,0
19668,31,3,1,1,0,1216,0,0,1,8,150,4,-1,0,9,0
19669,40,2,1,2,0,581,1,0,1,8,258,2,-1,0,9,0
19670,37,2,1,2,0,630,0,0,1,8,241,6,-1,0,9,0
19671,33,1,1,1,0,530,1,0,1,8,94,2,-1,0,9,0
19672,49,5,1,2,0,2116,0,0,1,8,109,3,-1,0,9,0
19673,52,1,1,1,0,1209,0,0,1,8,97,4,-1,0,9,0
19674,31,2,1,1,0,1503,1,1,1,8,257,2,-1,0,9,0
19675,47,6,1,2,0,405,0,1,1,8,994,2,-1,0,9,1
19676,50,6,1,3,0,1903,0,0,1,8,175,2,-1,0,9,0
19677,30,2,1,2,0,958,0,0,1,8,112,2,-1,0,9,0
19678,36,1,1,1,0,369,0,0,1,8,75,2,-1,0,9,0
19679,46,1,1,1,0,1808,0,0,1,8,172,2,-1,0,9,0
19680,46,2,1,2,0,1975,1,0,1,8,41,2,-1,0,9,0
19681,47,1,1,2,0,7,0,0,2,8,53,2,-1,0,9,0
19682,39,1,1,1,0,3590,0,0,1,8,198,2,-1,0,9,0
19683,32,1,1,1,0,500,0,0,1,8,151,4,-1,0,9,0
19684,35,1,1,1,0,82,0,0,1,8,507,4,-1,0,9,1
19685,41,7,1,2,0,0,0,0,1,8,197,2,-1,0,9,0
19686,35,1,1,1,0,181,1,0,1,8,130,4,-1,0,9,0
19687,52,3,1,2,0,331,0,0,1,8,84,4,-1,0,9,0
19688,37,1,1,1,0,578,1,0,1,8,401,4,-1,0,9,0
19689,42,7,1,1,0,0,0,0,1,8,118,6,-1,0,9,0
19690,47,3,1,2,0,8229,0,0,1,8,784,2,-1,0,9,1
19691,46,7,1,3,0,107,1,0,1,8,109,6,-1,0,9,0
19692,32,1,2,1,0,5550,1,0,1,8,89,4,-1,0,9,0
19693,52,9,1,3,0,135,0,0,1,8,172,9,-1,0,9,0
19694,34,1,1,1,0,1352,0,0,1,8,265,2,-1,0,9,0
19695,31,2,1,2,0,172,0,0,1,8,151,2,-1,0,9,0
19696,33,1,1,1,0,1585,0,0,1,8,183,2,-1,0,9,0
19697,33,1,1,1,0,238,0,0,1,8,80,2,-1,0,9,0
19698,33,2,1,2,0,671,0,0,1,8,45,2,-1,0,9,0
19699,35,1,1,1,0,2975,0,0,1,8,249,2,-1,0,9,0
19700,34,1,1,1,0,101,0,0,1,8,472,2,-1,0,9,0
19701,34,1,2,1,0,221,0,0,1,8,150,2,-1,0,9,0
19702,50,3,1,2,0,2731,0,0,1,8,111,2,-1,0,9,0
19703,30,2,1,2,0,224,1,0,1,8,298,2,-1,0,9,0
19704,38,1,1,1,0,328,0,0,1,8,230,2,-1,0,9,0
19705,32,2,1,1,0,1150,0,0,1,8,31,2,-1,0,9,0
19706,55,1,1,1,0,6880,0,0,1,8,353,2,-1,0,9,0
19707,44,1,1,1,0,1424,1,0,1,8,201,2,-1,0,9,0
19708,52,8,1,2,0,2142,0,0,1,8,104,2,-1,0,9,0
19709,52,2,1,2,0,172,1,1,1,8,75,2,-1,0,9,0
19710,59,3,1,2,0,12928,0,0,1,8,66,2,-1,0,9,0
19711,31,2,1,1,0,311,0,1,1,8,385,2,-1,0,9,0
19712,60,2,1,1,0,2934,0,0,1,8,233,2,-1,0,9,0
19713,37,1,1,1,0,3288,0,0,1,8,124,2,-1,0,9,0
19714,60,3,1,2,0,1433,0,0,1,8,124,4,-1,0,9,0
19715,47,3,1,3,0,17,0,0,1,8,121,2,-1,0,9,0
19716,57,5,1,3,0,853,1,0,1,8,86,4,-1,0,9,0
19717,39,7,2,1,0,0,0,0,1,8,34,2,-1,0,9,0
19718,30,1,1,1,0,105,0,0,1,8,112,2,-1,0,9,0
19719,43,1,1,1,0,6,0,0,1,8,324,2,-1,0,9,0
19720,45,2,1,2,0,581,0,0,1,8,156,2,-1,0,9,0
19721,41,2,1,2,0,187,0,0,1,8,387,2,-1,0,9,0
19722,39,1,1,1,0,947,0,0,1,8,124,2,-1,0,9,0
19723,38,1,1,1,0,179,0,0,9,8,317,4,-1,0,9,1
19724,51,3,1,3,0,805,1,0,1,8,132,4,-1,0,9,0
19725,58,4,1,3,0,-257,1,1,1,8,163,2,-1,0,9,0
19726,53,8,2,1,0,0,1,1,1,8,140,2,-1,0,9,0
19727,49,3,1,3,0,10772,0,0,1,8,89,2,-1,0,9,0
19728,41,2,1,1,0,6961,0,0,1,8,235,2,-1,0,9,0
19729,40,2,1,2,0,8259,0,0,1,8,254,4,-1,0,9,0
19730,34,2,1,2,0,19348,1,0,1,8,316,2,-1,0,9,0
19731,41,2,1,2,0,43,0,0,1,8,420,2,-1,0,9,0
19732,34,2,1,2,0,134,0,0,1,8,104,4,-1,0,9,0
19733,32,2,1,1,0,3939,0,0,1,8,209,2,-1,0,9,0
19734,33,2,1,2,0,390,1,0,1,8,151,2,-1,0,9,0
19735,46,6,1,2,0,1034,0,0,1,8,109,2,-1,0,9,0
19736,33,1,1,1,0,1047,0,0,1,8,512,4,-1,0,9,1
19737,35,1,1,1,0,252,1,0,1,8,89,2,-1,0,9,0
19738,44,2,1,2,0,7138,0,0,1,8,809,2,-1,0,9,1
19739,55,7,1,3,0,0,0,0,1,8,138,2,-1,0,9,0
19740,31,7,1,1,0,1015,0,0,1,8,112,2,-1,0,9,0
19741,34,1,1,1,0,63,0,0,1,8,94,2,-1,0,9,0
19742,34,2,1,2,0,1076,0,0,1,8,70,2,-1,0,9,0
19743,38,2,1,2,0,1788,0,0,1,8,391,2,-1,0,9,0
19744,31,1,1,1,0,165,0,1,1,8,523,2,-1,0,9,1
19745,34,1,1,1,0,-16,0,0,1,8,108,2,-1,0,9,0
19746,31,1,1,1,0,9506,0,0,1,8,321,2,-1,0,9,0
19747,55,4,1,3,0,1821,0,0,1,8,224,2,-1,0,9,0
19748,31,2,1,1,0,2744,1,0,1,8,309,2,-1,0,9,0
19749,57,6,1,2,0,504,0,0,1,8,177,2,-1,0,9,0
19750,45,2,1,1,0,3168,0,0,1,8,109,2,-1,0,9,0
19751,33,2,1,1,0,340,0,0,1,8,348,2,-1,0,9,0
19752,35,1,1,1,0,3161,0,0,1,8,433,2,-1,0,9,0
19753,50,2,1,2,0,315,0,0,1,8,363,10,-1,0,9,0
19754,33,1,1,1,0,2604,0,0,1,8,167,2,-1,0,9,0
19755,45,1,2,1,0,2406,0,0,1,8,248,2,-1,0,9,0
19756,42,2,1,1,0,-805,0,0,1,8,103,6,-1,0,9,0
19757,46,3,1,3,0,1596,0,0,1,8,417,2,-1,0,9,0
